date_key,date_id,full_date,day,month,quarter,year,is_weekend,is_holiday
529,20210612,6/12/2021,12,6,2,2021,1,0
530,20210613,6/13/2021,13,6,2,2021,1,0
531,20210614,6/14/2021,14,6,2,2021,0,0
532,20210615,6/15/2021,15,6,2,2021,0,0
533,20210616,6/16/2021,16,6,2,2021,0,0
534,20210617,6/17/2021,17,6,2,2021,0,0
535,20210618,6/18/2021,18,6,2,2021,0,0
536,20210619,6/19/2021,19,6,2,2021,1,0
537,20210620,6/20/2021,20,6,2,2021,1,0
538,20210621,6/21/2021,21,6,2,2021,0,0
539,20210622,6/22/2021,22,6,2,2021,0,0
540,20210623,6/23/2021,23,6,2,2021,0,0
541,20210624,6/24/2021,24,6,2,2021,0,0
542,20210625,6/25/2021,25,6,2,2021,0,0
543,20210626,6/26/2021,26,6,2,2021,1,0
544,20210627,6/27/2021,27,6,2,2021,1,0
545,20210628,6/28/2021,28,6,2,2021,0,0
546,20210629,6/29/2021,29,6,2,2021,0,0
547,20210630,6/30/2021,30,6,2,2021,0,0
548,20210701,7/1/2021,1,7,3,2021,0,0
549,20210702,7/2/2021,2,7,3,2021,0,0
550,20210703,7/3/2021,3,7,3,2021,1,0
551,20210704,7/4/2021,4,7,3,2021,1,0
552,20210705,7/5/2021,5,7,3,2021,0,0
553,20210706,7/6/2021,6,7,3,2021,0,0
554,20210707,7/7/2021,7,7,3,2021,0,0
555,20210708,7/8/2021,8,7,3,2021,0,0
556,20210709,7/9/2021,9,7,3,2021,0,0
557,20210710,7/10/2021,10,7,3,2021,1,0
558,20210711,7/11/2021,11,7,3,2021,1,0
559,20210712,7/12/2021,12,7,3,2021,0,0
560,20210713,7/13/2021,13,7,3,2021,0,0
561,20210714,7/14/2021,14,7,3,2021,0,0
562,20210715,7/15/2021,15,7,3,2021,0,0
563,20210716,7/16/2021,16,7,3,2021,0,0
564,20210717,7/17/2021,17,7,3,2021,1,0
565,20210718,7/18/2021,18,7,3,2021,1,0
566,20210719,7/19/2021,19,7,3,2021,0,0
567,20210720,7/20/2021,20,7,3,2021,0,0
568,20210721,7/21/2021,21,7,3,2021,0,0
569,20210722,7/22/2021,22,7,3,2021,0,0
570,20210723,7/23/2021,23,7,3,2021,0,0
571,20210724,7/24/2021,24,7,3,2021,1,0
572,20210725,7/25/2021,25,7,3,2021,1,0
573,20210726,7/26/2021,26,7,3,2021,0,0
574,20210727,7/27/2021,27,7,3,2021,0,0
575,20210728,7/28/2021,28,7,3,2021,0,0
576,20210729,7/29/2021,29,7,3,2021,0,0
577,20210730,7/30/2021,30,7,3,2021,0,0
578,20210731,7/31/2021,31,7,3,2021,1,0
579,20210801,8/1/2021,1,8,3,2021,1,0
580,20210802,8/2/2021,2,8,3,2021,0,0
581,20210803,8/3/2021,3,8,3,2021,0,0
582,20210804,8/4/2021,4,8,3,2021,0,0
583,20210805,8/5/2021,5,8,3,2021,0,0
584,20210806,8/6/2021,6,8,3,2021,0,0
585,20210807,8/7/2021,7,8,3,2021,1,0
586,20210808,8/8/2021,8,8,3,2021,1,0
587,20210809,8/9/2021,9,8,3,2021,0,0
588,20210810,8/10/2021,10,8,3,2021,0,0
589,20210811,8/11/2021,11,8,3,2021,0,0
590,20210812,8/12/2021,12,8,3,2021,0,0
591,20210813,8/13/2021,13,8,3,2021,0,0
592,20210814,8/14/2021,14,8,3,2021,1,0
593,20210815,8/15/2021,15,8,3,2021,1,0
594,20210816,8/16/2021,16,8,3,2021,0,0
595,20210817,8/17/2021,17,8,3,2021,0,0
596,20210818,8/18/2021,18,8,3,2021,0,0
597,20210819,8/19/2021,19,8,3,2021,0,0
598,20210820,8/20/2021,20,8,3,2021,0,0
599,20210821,8/21/2021,21,8,3,2021,1,0
600,20210822,8/22/2021,22,8,3,2021,1,0
601,20210823,8/23/2021,23,8,3,2021,0,0
602,20210824,8/24/2021,24,8,3,2021,0,0
603,20210825,8/25/2021,25,8,3,2021,0,0
604,20210826,8/26/2021,26,8,3,2021,0,0
605,20210827,8/27/2021,27,8,3,2021,0,0
606,20210828,8/28/2021,28,8,3,2021,1,0
607,20210829,8/29/2021,29,8,3,2021,1,0
608,20210830,8/30/2021,30,8,3,2021,0,1
609,20210831,8/31/2021,31,8,3,2021,0,0
610,20210901,9/1/2021,1,9,3,2021,0,0
611,20210902,9/2/2021,2,9,3,2021,0,0
612,20210903,9/3/2021,3,9,3,2021,0,0
613,20210904,9/4/2021,4,9,3,2021,1,0
614,20210905,9/5/2021,5,9,3,2021,1,0
615,20210906,9/6/2021,6,9,3,2021,0,0
616,20210907,9/7/2021,7,9,3,2021,0,0
617,20210908,9/8/2021,8,9,3,2021,0,0
618,20210909,9/9/2021,9,9,3,2021,0,0
619,20210910,9/10/2021,10,9,3,2021,0,0
620,20210911,9/11/2021,11,9,3,2021,1,0
621,20210912,9/12/2021,12,9,3,2021,1,0
622,20210913,9/13/2021,13,9,3,2021,0,0
623,20210914,9/14/2021,14,9,3,2021,0,0
624,20210915,9/15/2021,15,9,3,2021,0,0
625,20210916,9/16/2021,16,9,3,2021,0,0
626,20210917,9/17/2021,17,9,3,2021,0,0
627,20210918,9/18/2021,18,9,3,2021,1,0
628,20210919,9/19/2021,19,9,3,2021,1,0
629,20210920,9/20/2021,20,9,3,2021,0,0
630,20210921,9/21/2021,21,9,3,2021,0,0
631,20210922,9/22/2021,22,9,3,2021,0,0
632,20210923,9/23/2021,23,9,3,2021,0,0
633,20210924,9/24/2021,24,9,3,2021,0,0
634,20210925,9/25/2021,25,9,3,2021,1,0
635,20210926,9/26/2021,26,9,3,2021,1,0
636,20210927,9/27/2021,27,9,3,2021,0,0
637,20210928,9/28/2021,28,9,3,2021,0,0
638,20210929,9/29/2021,29,9,3,2021,0,0
639,20210930,9/30/2021,30,9,3,2021,0,0
640,20211001,10/1/2021,1,10,4,2021,0,0
641,20211002,10/2/2021,2,10,4,2021,1,0
642,20211003,10/3/2021,3,10,4,2021,1,0
643,20211004,10/4/2021,4,10,4,2021,0,0
644,20211005,10/5/2021,5,10,4,2021,0,0
645,20211006,10/6/2021,6,10,4,2021,0,0
646,20211007,10/7/2021,7,10,4,2021,0,0
647,20211008,10/8/2021,8,10,4,2021,0,0
648,20211009,10/9/2021,9,10,4,2021,1,0
649,20211010,10/10/2021,10,10,4,2021,1,0
650,20211011,10/11/2021,11,10,4,2021,0,0
651,20211012,10/12/2021,12,10,4,2021,0,0
652,20211013,10/13/2021,13,10,4,2021,0,0
653,20211014,10/14/2021,14,10,4,2021,0,0
654,20211015,10/15/2021,15,10,4,2021,0,0
655,20211016,10/16/2021,16,10,4,2021,1,0
656,20211017,10/17/2021,17,10,4,2021,1,0
657,20211018,10/18/2021,18,10,4,2021,0,0
658,20211019,10/19/2021,19,10,4,2021,0,0
659,20211020,10/20/2021,20,10,4,2021,0,0
660,20211021,10/21/2021,21,10,4,2021,0,0
661,20211022,10/22/2021,22,10,4,2021,0,0
662,20211023,10/23/2021,23,10,4,2021,1,0
663,20211024,10/24/2021,24,10,4,2021,1,0
664,20211025,10/25/2021,25,10,4,2021,0,0
665,20211026,10/26/2021,26,10,4,2021,0,0
666,20211027,10/27/2021,27,10,4,2021,0,0
667,20211028,10/28/2021,28,10,4,2021,0,0
668,20211029,10/29/2021,29,10,4,2021,0,0
669,20211030,10/30/2021,30,10,4,2021,1,0
670,20211031,10/31/2021,31,10,4,2021,1,0
671,20211101,11/1/2021,1,11,4,2021,0,0
672,20211102,11/2/2021,2,11,4,2021,0,0
673,20211103,11/3/2021,3,11,4,2021,0,0
674,20211104,11/4/2021,4,11,4,2021,0,0
675,20211105,11/5/2021,5,11,4,2021,0,0
676,20211106,11/6/2021,6,11,4,2021,1,0
677,20211107,11/7/2021,7,11,4,2021,1,0
678,20211108,11/8/2021,8,11,4,2021,0,0
679,20211109,11/9/2021,9,11,4,2021,0,0
680,20211110,11/10/2021,10,11,4,2021,0,0
681,20211111,11/11/2021,11,11,4,2021,0,0
682,20211112,11/12/2021,12,11,4,2021,0,0
683,20211113,11/13/2021,13,11,4,2021,1,0
684,20211114,11/14/2021,14,11,4,2021,1,0
685,20211115,11/15/2021,15,11,4,2021,0,0
686,20211116,11/16/2021,16,11,4,2021,0,0
687,20211117,11/17/2021,17,11,4,2021,0,0
688,20211118,11/18/2021,18,11,4,2021,0,0
689,20211119,11/19/2021,19,11,4,2021,0,0
690,20211120,11/20/2021,20,11,4,2021,1,0
691,20211121,11/21/2021,21,11,4,2021,1,0
692,20211122,11/22/2021,22,11,4,2021,0,0
693,20211123,11/23/2021,23,11,4,2021,0,0
694,20211124,11/24/2021,24,11,4,2021,0,0
695,20211125,11/25/2021,25,11,4,2021,0,0
696,20211126,11/26/2021,26,11,4,2021,0,0
697,20211127,11/27/2021,27,11,4,2021,1,0
698,20211128,11/28/2021,28,11,4,2021,1,0
699,20211129,11/29/2021,29,11,4,2021,0,0
700,20211130,11/30/2021,30,11,4,2021,0,0
701,20211201,12/1/2021,1,12,4,2021,0,0
702,20211202,12/2/2021,2,12,4,2021,0,0
703,20211203,12/3/2021,3,12,4,2021,0,0
704,20211204,12/4/2021,4,12,4,2021,1,0
705,20211205,12/5/2021,5,12,4,2021,1,0
706,20211206,12/6/2021,6,12,4,2021,0,0
707,20211207,12/7/2021,7,12,4,2021,0,0
708,20211208,12/8/2021,8,12,4,2021,0,0
709,20211209,12/9/2021,9,12,4,2021,0,0
710,20211210,12/10/2021,10,12,4,2021,0,0
711,20211211,12/11/2021,11,12,4,2021,1,0
712,20211212,12/12/2021,12,12,4,2021,1,0
713,20211213,12/13/2021,13,12,4,2021,0,0
714,20211214,12/14/2021,14,12,4,2021,0,0
715,20211215,12/15/2021,15,12,4,2021,0,0
716,20211216,12/16/2021,16,12,4,2021,0,0
717,20211217,12/17/2021,17,12,4,2021,0,0
718,20211218,12/18/2021,18,12,4,2021,1,0
719,20211219,12/19/2021,19,12,4,2021,1,0
720,20211220,12/20/2021,20,12,4,2021,0,0
721,20211221,12/21/2021,21,12,4,2021,0,0
722,20211222,12/22/2021,22,12,4,2021,0,0
723,20211223,12/23/2021,23,12,4,2021,0,0
724,20211224,12/24/2021,24,12,4,2021,0,0
725,20211225,12/25/2021,25,12,4,2021,1,0
726,20211226,12/26/2021,26,12,4,2021,1,0
727,20211227,12/27/2021,27,12,4,2021,0,1
728,20211228,12/28/2021,28,12,4,2021,0,1
729,20211229,12/29/2021,29,12,4,2021,0,0
730,20211230,12/30/2021,30,12,4,2021,0,0
731,20211231,12/31/2021,31,12,4,2021,0,0
732,20220101,1/1/2022,1,1,1,2022,1,0
733,20220102,1/2/2022,2,1,1,2022,1,0
734,20220103,1/3/2022,3,1,1,2022,0,1
735,20220104,1/4/2022,4,1,1,2022,0,0
736,20220105,1/5/2022,5,1,1,2022,0,0
737,20220106,1/6/2022,6,1,1,2022,0,0
738,20220107,1/7/2022,7,1,1,2022,0,0
739,20220108,1/8/2022,8,1,1,2022,1,0
740,20220109,1/9/2022,9,1,1,2022,1,0
741,20220110,1/10/2022,10,1,1,2022,0,0
742,20220111,1/11/2022,11,1,1,2022,0,0
743,20220112,1/12/2022,12,1,1,2022,0,0
744,20220113,1/13/2022,13,1,1,2022,0,0
745,20220114,1/14/2022,14,1,1,2022,0,0
746,20220115,1/15/2022,15,1,1,2022,1,0
747,20220116,1/16/2022,16,1,1,2022,1,0
748,20220117,1/17/2022,17,1,1,2022,0,0
749,20220118,1/18/2022,18,1,1,2022,0,0
750,20220119,1/19/2022,19,1,1,2022,0,0
751,20220120,1/20/2022,20,1,1,2022,0,0
752,20220121,1/21/2022,21,1,1,2022,0,0
753,20220122,1/22/2022,22,1,1,2022,1,0
754,20220123,1/23/2022,23,1,1,2022,1,0
755,20220124,1/24/2022,24,1,1,2022,0,0
756,20220125,1/25/2022,25,1,1,2022,0,0
757,20220126,1/26/2022,26,1,1,2022,0,0
758,20220127,1/27/2022,27,1,1,2022,0,0
759,20220128,1/28/2022,28,1,1,2022,0,0
760,20220129,1/29/2022,29,1,1,2022,1,0
761,20220130,1/30/2022,30,1,1,2022,1,0
762,20220131,1/31/2022,31,1,1,2022,0,0
763,20220201,2/1/2022,1,2,1,2022,0,0
764,20220202,2/2/2022,2,2,1,2022,0,0
765,20220203,2/3/2022,3,2,1,2022,0,0
766,20220204,2/4/2022,4,2,1,2022,0,0
767,20220205,2/5/2022,5,2,1,2022,1,0
768,20220206,2/6/2022,6,2,1,2022,1,0
769,20220207,2/7/2022,7,2,1,2022,0,0
770,20220208,2/8/2022,8,2,1,2022,0,0
771,20220209,2/9/2022,9,2,1,2022,0,0
772,20220210,2/10/2022,10,2,1,2022,0,0
773,20220211,2/11/2022,11,2,1,2022,0,0
774,20220212,2/12/2022,12,2,1,2022,1,0
775,20220213,2/13/2022,13,2,1,2022,1,0
776,20220214,2/14/2022,14,2,1,2022,0,0
777,20220215,2/15/2022,15,2,1,2022,0,0
778,20220216,2/16/2022,16,2,1,2022,0,0
779,20220217,2/17/2022,17,2,1,2022,0,0
780,20220218,2/18/2022,18,2,1,2022,0,0
781,20220219,2/19/2022,19,2,1,2022,1,0
782,20220220,2/20/2022,20,2,1,2022,1,0
783,20220221,2/21/2022,21,2,1,2022,0,0
784,20220222,2/22/2022,22,2,1,2022,0,0
785,20220223,2/23/2022,23,2,1,2022,0,0
786,20220224,2/24/2022,24,2,1,2022,0,0
787,20220225,2/25/2022,25,2,1,2022,0,0
788,20220226,2/26/2022,26,2,1,2022,1,0
789,20220227,2/27/2022,27,2,1,2022,1,0
790,20220228,2/28/2022,28,2,1,2022,0,0
791,20220301,3/1/2022,1,3,1,2022,0,0
792,20220302,3/2/2022,2,3,1,2022,0,0
793,20220303,3/3/2022,3,3,1,2022,0,0
794,20220304,3/4/2022,4,3,1,2022,0,0
795,20220305,3/5/2022,5,3,1,2022,1,0
796,20220306,3/6/2022,6,3,1,2022,1,0
797,20220307,3/7/2022,7,3,1,2022,0,0
798,20220308,3/8/2022,8,3,1,2022,0,0
799,20220309,3/9/2022,9,3,1,2022,0,0
800,20220310,3/10/2022,10,3,1,2022,0,0
801,20220311,3/11/2022,11,3,1,2022,0,0
802,20220312,3/12/2022,12,3,1,2022,1,0
803,20220313,3/13/2022,13,3,1,2022,1,0
804,20220314,3/14/2022,14,3,1,2022,0,0
805,20220315,3/15/2022,15,3,1,2022,0,0
806,20220316,3/16/2022,16,3,1,2022,0,0
807,20220317,3/17/2022,17,3,1,2022,0,0
808,20220318,3/18/2022,18,3,1,2022,0,0
809,20220319,3/19/2022,19,3,1,2022,1,0
810,20220320,3/20/2022,20,3,1,2022,1,0
811,20220321,3/21/2022,21,3,1,2022,0,0
812,20220322,3/22/2022,22,3,1,2022,0,0
813,20220323,3/23/2022,23,3,1,2022,0,0
814,20220324,3/24/2022,24,3,1,2022,0,0
815,20220325,3/25/2022,25,3,1,2022,0,0
816,20220326,3/26/2022,26,3,1,2022,1,0
817,20220327,3/27/2022,27,3,1,2022,1,0
818,20220328,3/28/2022,28,3,1,2022,0,0
819,20220329,3/29/2022,29,3,1,2022,0,0
820,20220330,3/30/2022,30,3,1,2022,0,0
821,20220331,3/31/2022,31,3,1,2022,0,0
822,20220401,4/1/2022,1,4,2,2022,0,0
823,20220402,4/2/2022,2,4,2,2022,1,0
824,20220403,4/3/2022,3,4,2,2022,1,0
825,20220404,4/4/2022,4,4,2,2022,0,0
826,20220405,4/5/2022,5,4,2,2022,0,0
827,20220406,4/6/2022,6,4,2,2022,0,0
828,20220407,4/7/2022,7,4,2,2022,0,0
829,20220408,4/8/2022,8,4,2,2022,0,0
830,20220409,4/9/2022,9,4,2,2022,1,0
831,20220410,4/10/2022,10,4,2,2022,1,0
832,20220411,4/11/2022,11,4,2,2022,0,0
833,20220412,4/12/2022,12,4,2,2022,0,0
834,20220413,4/13/2022,13,4,2,2022,0,0
835,20220414,4/14/2022,14,4,2,2022,0,0
836,20220415,4/15/2022,15,4,2,2022,0,1
837,20220416,4/16/2022,16,4,2,2022,1,0
838,20220417,4/17/2022,17,4,2,2022,1,0
839,20220418,4/18/2022,18,4,2,2022,0,1
840,20220419,4/19/2022,19,4,2,2022,0,0
841,20220420,4/20/2022,20,4,2,2022,0,0
842,20220421,4/21/2022,21,4,2,2022,0,0
843,20220422,4/22/2022,22,4,2,2022,0,0
844,20220423,4/23/2022,23,4,2,2022,1,0
845,20220424,4/24/2022,24,4,2,2022,1,0
846,20220425,4/25/2022,25,4,2,2022,0,0
847,20220426,4/26/2022,26,4,2,2022,0,0
848,20220427,4/27/2022,27,4,2,2022,0,0
849,20220428,4/28/2022,28,4,2,2022,0,0
850,20220429,4/29/2022,29,4,2,2022,0,0
851,20220430,4/30/2022,30,4,2,2022,1,0
852,20220501,5/1/2022,1,5,2,2022,1,0
853,20220502,5/2/2022,2,5,2,2022,0,1
854,20220503,5/3/2022,3,5,2,2022,0,0
855,20220504,5/4/2022,4,5,2,2022,0,0
856,20220505,5/5/2022,5,5,2,2022,0,0
857,20220506,5/6/2022,6,5,2,2022,0,0
858,20220507,5/7/2022,7,5,2,2022,1,0
859,20220508,5/8/2022,8,5,2,2022,1,0
860,20220509,5/9/2022,9,5,2,2022,0,0
861,20220510,5/10/2022,10,5,2,2022,0,0
862,20220511,5/11/2022,11,5,2,2022,0,0
863,20220512,5/12/2022,12,5,2,2022,0,0
864,20220513,5/13/2022,13,5,2,2022,0,0
865,20220514,5/14/2022,14,5,2,2022,1,0
866,20220515,5/15/2022,15,5,2,2022,1,0
867,20220516,5/16/2022,16,5,2,2022,0,0
868,20220517,5/17/2022,17,5,2,2022,0,0
869,20220518,5/18/2022,18,5,2,2022,0,0
870,20220519,5/19/2022,19,5,2,2022,0,0
871,20220520,5/20/2022,20,5,2,2022,0,0
872,20220521,5/21/2022,21,5,2,2022,1,0
873,20220522,5/22/2022,22,5,2,2022,1,0
874,20220523,5/23/2022,23,5,2,2022,0,0
875,20220524,5/24/2022,24,5,2,2022,0,0
876,20220525,5/25/2022,25,5,2,2022,0,0
877,20220526,5/26/2022,26,5,2,2022,0,0
878,20220527,5/27/2022,27,5,2,2022,0,0
879,20220528,5/28/2022,28,5,2,2022,1,0
880,20220529,5/29/2022,29,5,2,2022,1,0
881,20220530,5/30/2022,30,5,2,2022,0,0
882,20220531,5/31/2022,31,5,2,2022,0,0
883,20220601,6/1/2022,1,6,2,2022,0,0
884,20220602,6/2/2022,2,6,2,2022,0,1
885,20220603,6/3/2022,3,6,2,2022,0,1
886,20220604,6/4/2022,4,6,2,2022,1,0
887,20220605,6/5/2022,5,6,2,2022,1,0
888,20220606,6/6/2022,6,6,2,2022,0,0
889,20220607,6/7/2022,7,6,2,2022,0,0
890,20220608,6/8/2022,8,6,2,2022,0,0
891,20220609,6/9/2022,9,6,2,2022,0,0
892,20220610,6/10/2022,10,6,2,2022,0,0
893,20220611,6/11/2022,11,6,2,2022,1,0
894,20220612,6/12/2022,12,6,2,2022,1,0
895,20220613,6/13/2022,13,6,2,2022,0,0
896,20220614,6/14/2022,14,6,2,2022,0,0
897,20220615,6/15/2022,15,6,2,2022,0,0
898,20220616,6/16/2022,16,6,2,2022,0,0
899,20220617,6/17/2022,17,6,2,2022,0,0
900,20220618,6/18/2022,18,6,2,2022,1,0
901,20220619,6/19/2022,19,6,2,2022,1,0
902,20220620,6/20/2022,20,6,2,2022,0,0
903,20220621,6/21/2022,21,6,2,2022,0,0
904,20220622,6/22/2022,22,6,2,2022,0,0
905,20220623,6/23/2022,23,6,2,2022,0,0
906,20220624,6/24/2022,24,6,2,2022,0,0
907,20220625,6/25/2022,25,6,2,2022,1,0
908,20220626,6/26/2022,26,6,2,2022,1,0
909,20220627,6/27/2022,27,6,2,2022,0,0
910,20220628,6/28/2022,28,6,2,2022,0,0
911,20220629,6/29/2022,29,6,2,2022,0,0
912,20220630,6/30/2022,30,6,2,2022,0,0
913,20220701,7/1/2022,1,7,3,2022,0,0
914,20220702,7/2/2022,2,7,3,2022,1,0
915,20220703,7/3/2022,3,7,3,2022,1,0
916,20220704,7/4/2022,4,7,3,2022,0,0
917,20220705,7/5/2022,5,7,3,2022,0,0
918,20220706,7/6/2022,6,7,3,2022,0,0
919,20220707,7/7/2022,7,7,3,2022,0,0
920,20220708,7/8/2022,8,7,3,2022,0,0
921,20220709,7/9/2022,9,7,3,2022,1,0
922,20220710,7/10/2022,10,7,3,2022,1,0
923,20220711,7/11/2022,11,7,3,2022,0,0
924,20220712,7/12/2022,12,7,3,2022,0,0
925,20220713,7/13/2022,13,7,3,2022,0,0
926,20220714,7/14/2022,14,7,3,2022,0,0
927,20220715,7/15/2022,15,7,3,2022,0,0
928,20220716,7/16/2022,16,7,3,2022,1,0
929,20220717,7/17/2022,17,7,3,2022,1,0
930,20220718,7/18/2022,18,7,3,2022,0,0
931,20220719,7/19/2022,19,7,3,2022,0,0
932,20220720,7/20/2022,20,7,3,2022,0,0
933,20220721,7/21/2022,21,7,3,2022,0,0
934,20220722,7/22/2022,22,7,3,2022,0,0
935,20220723,7/23/2022,23,7,3,2022,1,0
936,20220724,7/24/2022,24,7,3,2022,1,0
937,20220725,7/25/2022,25,7,3,2022,0,0
938,20220726,7/26/2022,26,7,3,2022,0,0
939,20220727,7/27/2022,27,7,3,2022,0,0
940,20220728,7/28/2022,28,7,3,2022,0,0
941,20220729,7/29/2022,29,7,3,2022,0,0
942,20220730,7/30/2022,30,7,3,2022,1,0
943,20220731,7/31/2022,31,7,3,2022,1,0
944,20220801,8/1/2022,1,8,3,2022,0,0
945,20220802,8/2/2022,2,8,3,2022,0,0
946,20220803,8/3/2022,3,8,3,2022,0,0
947,20220804,8/4/2022,4,8,3,2022,0,0
948,20220805,8/5/2022,5,8,3,2022,0,0
949,20220806,8/6/2022,6,8,3,2022,1,0
950,20220807,8/7/2022,7,8,3,2022,1,0
951,20220808,8/8/2022,8,8,3,2022,0,0
952,20220809,8/9/2022,9,8,3,2022,0,0
953,20220810,8/10/2022,10,8,3,2022,0,0
954,20220811,8/11/2022,11,8,3,2022,0,0
955,20220812,8/12/2022,12,8,3,2022,0,0
956,20220813,8/13/2022,13,8,3,2022,1,0
957,20220814,8/14/2022,14,8,3,2022,1,0
958,20220815,8/15/2022,15,8,3,2022,0,0
959,20220816,8/16/2022,16,8,3,2022,0,0
960,20220817,8/17/2022,17,8,3,2022,0,0
961,20220818,8/18/2022,18,8,3,2022,0,0
962,20220819,8/19/2022,19,8,3,2022,0,0
963,20220820,8/20/2022,20,8,3,2022,1,0
964,20220821,8/21/2022,21,8,3,2022,1,0
965,20220822,8/22/2022,22,8,3,2022,0,0
966,20220823,8/23/2022,23,8,3,2022,0,0
967,20220824,8/24/2022,24,8,3,2022,0,0
968,20220825,8/25/2022,25,8,3,2022,0,0
969,20220826,8/26/2022,26,8,3,2022,0,0
970,20220827,8/27/2022,27,8,3,2022,1,0
971,20220828,8/28/2022,28,8,3,2022,1,0
972,20220829,8/29/2022,29,8,3,2022,0,1
973,20220830,8/30/2022,30,8,3,2022,0,0
974,20220831,8/31/2022,31,8,3,2022,0,0
975,20220901,9/1/2022,1,9,3,2022,0,0
976,20220902,9/2/2022,2,9,3,2022,0,0
977,20220903,9/3/2022,3,9,3,2022,1,0
978,20220904,9/4/2022,4,9,3,2022,1,0
979,20220905,9/5/2022,5,9,3,2022,0,0
980,20220906,9/6/2022,6,9,3,2022,0,0
981,20220907,9/7/2022,7,9,3,2022,0,0
982,20220908,9/8/2022,8,9,3,2022,0,0
983,20220909,9/9/2022,9,9,3,2022,0,0
984,20220910,9/10/2022,10,9,3,2022,1,0
985,20220911,9/11/2022,11,9,3,2022,1,0
986,20220912,9/12/2022,12,9,3,2022,0,0
987,20220913,9/13/2022,13,9,3,2022,0,0
988,20220914,9/14/2022,14,9,3,2022,0,0
989,20220915,9/15/2022,15,9,3,2022,0,0
990,20220916,9/16/2022,16,9,3,2022,0,0
991,20220917,9/17/2022,17,9,3,2022,1,0
992,20220918,9/18/2022,18,9,3,2022,1,0
993,20220919,9/19/2022,19,9,3,2022,0,0
994,20220920,9/20/2022,20,9,3,2022,0,0
995,20220921,9/21/2022,21,9,3,2022,0,0
996,20220922,9/22/2022,22,9,3,2022,0,0
997,20220923,9/23/2022,23,9,3,2022,0,0
998,20220924,9/24/2022,24,9,3,2022,1,0
999,20220925,9/25/2022,25,9,3,2022,1,0
1000,20220926,9/26/2022,26,9,3,2022,0,0
1001,20220927,9/27/2022,27,9,3,2022,0,0
1002,20220928,9/28/2022,28,9,3,2022,0,0
1003,20220929,9/29/2022,29,9,3,2022,0,0
1004,20220930,9/30/2022,30,9,3,2022,0,0
1005,20221001,10/1/2022,1,10,4,2022,1,0
1006,20221002,10/2/2022,2,10,4,2022,1,0
1007,20221003,10/3/2022,3,10,4,2022,0,0
1008,20221004,10/4/2022,4,10,4,2022,0,0
1009,20221005,10/5/2022,5,10,4,2022,0,0
1010,20221006,10/6/2022,6,10,4,2022,0,0
1011,20221007,10/7/2022,7,10,4,2022,0,0
1012,20221008,10/8/2022,8,10,4,2022,1,0
1013,20221009,10/9/2022,9,10,4,2022,1,0
1014,20221010,10/10/2022,10,10,4,2022,0,0
1015,20221011,10/11/2022,11,10,4,2022,0,0
1016,20221012,10/12/2022,12,10,4,2022,0,0
1017,20221013,10/13/2022,13,10,4,2022,0,0
1018,20221014,10/14/2022,14,10,4,2022,0,0
1019,20221015,10/15/2022,15,10,4,2022,1,0
1020,20221016,10/16/2022,16,10,4,2022,1,0
1021,20221017,10/17/2022,17,10,4,2022,0,0
1022,20221018,10/18/2022,18,10,4,2022,0,0
1023,20221019,10/19/2022,19,10,4,2022,0,0
1024,20221020,10/20/2022,20,10,4,2022,0,0
1025,20221021,10/21/2022,21,10,4,2022,0,0
1026,20221022,10/22/2022,22,10,4,2022,1,0
1027,20221023,10/23/2022,23,10,4,2022,1,0
1028,20221024,10/24/2022,24,10,4,2022,0,0
1029,20221025,10/25/2022,25,10,4,2022,0,0
1030,20221026,10/26/2022,26,10,4,2022,0,0
1031,20221027,10/27/2022,27,10,4,2022,0,0
1032,20221028,10/28/2022,28,10,4,2022,0,0
1033,20221029,10/29/2022,29,10,4,2022,1,0
1034,20221030,10/30/2022,30,10,4,2022,1,0
1035,20221031,10/31/2022,31,10,4,2022,0,0
1036,20221101,11/1/2022,1,11,4,2022,0,0
1037,20221102,11/2/2022,2,11,4,2022,0,0
1038,20221103,11/3/2022,3,11,4,2022,0,0
1039,20221104,11/4/2022,4,11,4,2022,0,0
1040,20221105,11/5/2022,5,11,4,2022,1,0
1041,20221106,11/6/2022,6,11,4,2022,1,0
1042,20221107,11/7/2022,7,11,4,2022,0,0
1043,20221108,11/8/2022,8,11,4,2022,0,0
1044,20221109,11/9/2022,9,11,4,2022,0,0
1045,20221110,11/10/2022,10,11,4,2022,0,0
1046,20221111,11/11/2022,11,11,4,2022,0,0
1047,20221112,11/12/2022,12,11,4,2022,1,0
1048,20221113,11/13/2022,13,11,4,2022,1,0
1049,20221114,11/14/2022,14,11,4,2022,0,0
1050,20221115,11/15/2022,15,11,4,2022,0,0
1051,20221116,11/16/2022,16,11,4,2022,0,0
1052,20221117,11/17/2022,17,11,4,2022,0,0
1053,20221118,11/18/2022,18,11,4,2022,0,0
1054,20221119,11/19/2022,19,11,4,2022,1,0
1055,20221120,11/20/2022,20,11,4,2022,1,0
1056,20221121,11/21/2022,21,11,4,2022,0,0
1057,20221122,11/22/2022,22,11,4,2022,0,0
1058,20221123,11/23/2022,23,11,4,2022,0,0
1059,20221124,11/24/2022,24,11,4,2022,0,0
1060,20221125,11/25/2022,25,11,4,2022,0,0
1061,20221126,11/26/2022,26,11,4,2022,1,0
1062,20221127,11/27/2022,27,11,4,2022,1,0
